Dataset,K,Repetition,Seed,Model,Method,Epsilon,FairlearnTolerance,AdversarialWeight,Accuracy,Unfairness,RuntimeSeconds
CRIME,2,16,161777,NN,Fair-adversarial,,,0.5,0.8245614035087719,0.5092764378478665,1.5989714140014257
CRIME,2,16,161777,NN,Fair-adversarial,,,0.9,0.5789473684210527,0.1829313543599258,1.7214119260024745
CRIME,2,16,161777,NN,Fair-adversarial,,,1.0,0.606516290726817,0.12597402597402596,1.704581951998989
CRIME,2,17,171777,reglog,Unfair,,,,0.8596491228070176,0.7825396825396826,0.0001714370009722188
CRIME,2,17,171777,reglog,Our Eps-Fair,0.0,,,0.7343358395989975,0.15132275132275136,0.00458855798933655
CRIME,2,17,171777,reglog,Our Eps-Fair,0.1,,,0.7644110275689223,0.22486772486772494,0.017468780002673157
CRIME,2,17,171777,reglog,Our Eps-Fair,0.2,,,0.7919799498746867,0.35873015873015873,0.009120964998146519
CRIME,2,17,171777,reglog,Our Eps-Fair,0.3,,,0.8245614035087719,0.4825396825396826,0.006349096001940779
CRIME,2,17,171777,reglog,Our Eps-Fair,0.4,,,0.8471177944862155,0.5576719576719578,0.004744587000459433
CRIME,2,17,171777,reglog,Our Eps-Fair,0.5,,,0.8596491228070176,0.5830687830687831,0.0073875100060831755
CRIME,2,17,171777,reglog,Fairlearn,,0.0001,,0.7167919799498746,0.098941798941799,0.34256787100457586
CRIME,2,17,171777,reglog,Fairlearn,,0.5,,0.7167919799498746,0.11851851851851852,0.3186441199941328
CRIME,2,17,171777,reglog,Fairlearn,,1.0,,0.7243107769423559,0.12328042328042327,0.31910844800586347
CRIME,2,17,171777,reglog,Fairlearn,,2.5,,0.8546365914786967,0.5835978835978837,0.33135494199814275
CRIME,2,17,171777,reglog,Fairlearn,,5.0,,0.8571428571428571,0.7095238095238096,0.28696735299308784
CRIME,2,17,171777,reglog,Fairlearn,,10.0,,0.8671679197994987,0.7582010582010582,0.29347139300080016
CRIME,2,17,171777,RF,Unfair,,,,0.8621553884711779,0.7164021164021164,0.006021527995471843
CRIME,2,17,171777,RF,Our Eps-Fair,0.0,,,0.7167919799498746,0.12592592592592594,0.008931310003390536
CRIME,2,17,171777,RF,Our Eps-Fair,0.1,,,0.7593984962406015,0.23915343915343923,0.005585920996963978
CRIME,2,17,171777,RF,Our Eps-Fair,0.2,,,0.7844611528822055,0.2994708994708995,0.005182482011150569
CRIME,2,17,171777,RF,Our Eps-Fair,0.3,,,0.8145363408521303,0.46031746031746035,0.006876447994727641
CRIME,2,17,171777,RF,Our Eps-Fair,0.4,,,0.8295739348370927,0.501058201058201,0.007599283009767532
CRIME,2,17,171777,RF,Our Eps-Fair,0.5,,,0.849624060150376,0.570899470899471,0.006102701008785516
CRIME,2,17,171777,RF,Fairlearn,,0.0001,,0.6867167919799498,0.10052910052910052,5.943736754998099
CRIME,2,17,171777,RF,Fairlearn,,0.5,,0.6766917293233082,0.12275132275132278,5.9419748289947165
CRIME,2,17,171777,RF,Fairlearn,,1.0,,0.6691729323308271,0.11798941798941803,4.977510002005147
CRIME,2,17,171777,RF,Fairlearn,,2.5,,0.8370927318295739,0.5957671957671957,6.109600904004765
CRIME,2,17,171777,RF,Fairlearn,,5.0,,0.8270676691729323,0.5947089947089947,5.769169253995642
CRIME,2,17,171777,RF,Fairlearn,,10.0,,0.8395989974937343,0.5619047619047619,5.882402937000734
CRIME,2,17,171777,GBM,Unfair,,,,0.849624060150376,0.7328042328042328,0.0010911800054600462
CRIME,2,17,171777,GBM,Our Eps-Fair,0.0,,,0.7243107769423559,0.13756613756613761,0.004611066993675195
CRIME,2,17,171777,GBM,Our Eps-Fair,0.1,,,0.7568922305764411,0.22222222222222227,0.005510326009243727
CRIME,2,17,171777,GBM,Our Eps-Fair,0.2,,,0.7869674185463659,0.30370370370370375,0.0053758650028612465
CRIME,2,17,171777,GBM,Our Eps-Fair,0.3,,,0.8295739348370927,0.4211640211640212,0.005928017999394797
CRIME,2,17,171777,GBM,Our Eps-Fair,0.4,,,0.8320802005012531,0.4846560846560846,0.006287607000558637
CRIME,2,17,171777,GBM,Our Eps-Fair,0.5,,,0.8345864661654135,0.5396825396825398,0.005003758007660508
CRIME,2,17,171777,GBM,Fairlearn,,0.0001,,0.6892230576441103,0.0851851851851852,1.8372714169963729
CRIME,2,17,171777,GBM,Fairlearn,,0.5,,0.6842105263157895,0.07513227513227516,1.3659429540130077
CRIME,2,17,171777,GBM,Fairlearn,,1.0,,0.7218045112781954,0.16243386243386249,1.8640778390108608
CRIME,2,17,171777,GBM,Fairlearn,,2.5,,0.8521303258145363,0.5862433862433862,1.4977785310038598
CRIME,2,17,171777,GBM,Fairlearn,,5.0,,0.849624060150376,0.5915343915343916,1.527322878013365
CRIME,2,17,171777,GBM,Fairlearn,,10.0,,0.8395989974937343,0.5613756613756613,1.539429997006664
CRIME,2,17,171777,NN,Unfair,,,,0.8446115288220551,0.7306878306878306,
CRIME,2,17,171777,NN,Our Eps-Fair,0.01,,,0.7017543859649122,0.06666666666666665,0.008745270009967498
CRIME,2,17,171777,NN,Our Eps-Fair,0.1,,,0.7593984962406015,0.21428571428571436,0.010658747996785678
CRIME,2,17,171777,NN,Our Eps-Fair,0.3,,,0.8446115288220551,0.4777777777777778,0.006458711999584921
CRIME,2,17,171777,NN,Our Eps-Fair,0.5,,,0.8421052631578947,0.6338624338624339,0.007126601994968951
CRIME,2,17,171777,NN,Our Eps-Fair,0.9,,,0.8446115288220551,0.7306878306878306,0.001060317998053506
CRIME,2,17,171777,NN,Fair-adversarial,,,0.01,0.8471177944862155,0.7682539682539682,1.6178994749934645
CRIME,2,17,171777,NN,Fair-adversarial,,,0.1,0.849624060150376,0.7015873015873016,1.6827099789952626
CRIME,2,17,171777,NN,Fair-adversarial,,,0.5,0.8370927318295739,0.5,1.6831346149992896
CRIME,2,17,171777,NN,Fair-adversarial,,,0.9,0.5488721804511278,0.11746031746031749,1.6940638539963402
CRIME,2,17,171777,NN,Fair-adversarial,,,1.0,0.6992481203007519,0.155026455026455,1.7053294009965612
CRIME,2,18,181777,reglog,Unfair,,,,0.8446115288220551,0.6840182648401827,0.000190677004866302
CRIME,2,18,181777,reglog,Our Eps-Fair,0.0,,,0.7117794486215538,0.052359208523592105,0.007492635995731689
CRIME,2,18,181777,reglog,Our Eps-Fair,0.1,,,0.7669172932330827,0.17480974124809745,0.010563132993411273
CRIME,2,18,181777,reglog,Our Eps-Fair,0.2,,,0.7994987468671679,0.2571537290715373,0.015234078993671574
CRIME,2,18,181777,reglog,Our Eps-Fair,0.3,,,0.8195488721804511,0.37245053272450535,0.020001015000161715
CRIME,2,18,181777,reglog,Our Eps-Fair,0.4,,,0.8270676691729323,0.4083713850837139,0.017498232002253644
CRIME,2,18,181777,reglog,Our Eps-Fair,0.5,,,0.8370927318295739,0.5034246575342466,0.010938746010651812
CRIME,2,18,181777,reglog,Fairlearn,,0.0001,,0.6791979949874687,0.0395738203957382,0.4956033140042564
CRIME,2,18,181777,reglog,Fairlearn,,0.5,,0.6691729323308271,0.0487062404870624,0.6504953469993779
CRIME,2,18,181777,reglog,Fairlearn,,1.0,,0.6641604010025063,0.05068493150684927,0.6450195870129392
CRIME,2,18,181777,reglog,Fairlearn,,2.5,,0.8345864661654135,0.5818112633181127,0.5148865159862908
CRIME,2,18,181777,reglog,Fairlearn,,5.0,,0.8345864661654135,0.5818112633181127,0.7248546820046613
CRIME,2,18,181777,reglog,Fairlearn,,10.0,,0.8370927318295739,0.5661339421613394,0.5551108649960952
CRIME,2,18,181777,RF,Unfair,,,,0.8345864661654135,0.6425418569254187,0.003434469996136613
CRIME,2,18,181777,RF,Our Eps-Fair,0.0,,,0.7268170426065163,0.08866057838660579,0.016371236997656524
CRIME,2,18,181777,RF,Our Eps-Fair,0.1,,,0.7518796992481203,0.18371385083713848,0.009441756992600858
CRIME,2,18,181777,RF,Our Eps-Fair,0.2,,,0.7769423558897243,0.2888888888888889,0.011072702007368207
CRIME,2,18,181777,RF,Our Eps-Fair,0.3,,,0.8020050125313283,0.3607305936073059,0.019156813999870792
CRIME,2,18,181777,RF,Our Eps-Fair,0.4,,,0.8345864661654135,0.43812785388127856,0.009144473006017506
CRIME,2,18,181777,RF,Our Eps-Fair,0.5,,,0.8270676691729323,0.50441400304414,0.004351165989646688
CRIME,2,18,181777,RF,Fairlearn,,0.0001,,0.6365914786967418,0.06697108066971086,1.5954243070009397
CRIME,2,18,181777,RF,Fairlearn,,0.5,,0.5939849624060151,0.05410958904109592,2.159717994989478
CRIME,2,18,181777,RF,Fairlearn,,1.0,,0.6240601503759399,0.013774733637747283,1.942167763991165
CRIME,2,18,181777,RF,Fairlearn,,2.5,,0.8345864661654135,0.5788432267884323,2.0803375859977677
CRIME,2,18,181777,RF,Fairlearn,,5.0,,0.8345864661654135,0.5514459665144597,2.0548782639962155
CRIME,2,18,181777,RF,Fairlearn,,10.0,,0.8295739348370927,0.6213089802130898,2.011335014991346
CRIME,2,18,181777,GBM,Unfair,,,,0.8295739348370927,0.6294520547945206,0.0010894110018853098
CRIME,2,18,181777,GBM,Our Eps-Fair,0.0,,,0.7293233082706767,0.08729071537290717,0.004160515003604814
CRIME,2,18,181777,GBM,Our Eps-Fair,0.1,,,0.7619047619047619,0.17678843226788432,0.004989723995095119
CRIME,2,18,181777,GBM,Our Eps-Fair,0.2,,,0.7719298245614035,0.2182648401826484,0.006564191993675195
CRIME,2,18,181777,GBM,Our Eps-Fair,0.3,,,0.7994987468671679,0.30776255707762556,0.007059155002934858
CRIME,2,18,181777,GBM,Our Eps-Fair,0.4,,,0.8245614035087719,0.45639269406392696,0.006397352000931278
CRIME,2,18,181777,GBM,Our Eps-Fair,0.5,,,0.8320802005012531,0.5105783866057839,0.010184523998759687
CRIME,2,18,181777,GBM,Fairlearn,,0.0001,,0.6892230576441103,0.007229832572298367,1.8228834479959914
CRIME,2,18,181777,GBM,Fairlearn,,0.5,,0.6791979949874687,0.01834094368340944,1.7454694409971125
CRIME,2,18,181777,GBM,Fairlearn,,1.0,,0.6842105263157895,0.042389649923896544,1.9040936109959148
CRIME,2,18,181777,GBM,Fairlearn,,2.5,,0.8345864661654135,0.5494672754946728,1.940435897995485
CRIME,2,18,181777,GBM,Fairlearn,,5.0,,0.8395989974937343,0.5484779299847793,1.824841601002845
CRIME,2,18,181777,GBM,Fairlearn,,10.0,,0.8421052631578947,0.5439117199391172,2.1856774329935433
CRIME,2,18,181777,NN,Unfair,,,,0.8345864661654135,0.643531202435312,
CRIME,2,18,181777,NN,Our Eps-Fair,0.01,,,0.7268170426065163,0.05654490106544907,0.00544500800606329
CRIME,2,18,181777,NN,Our Eps-Fair,0.1,,,0.7644110275689223,0.14604261796042622,0.005272421010886319
CRIME,2,18,181777,NN,Our Eps-Fair,0.3,,,0.8070175438596491,0.34467275494672756,0.003801062994170934
CRIME,2,18,181777,NN,Our Eps-Fair,0.5,,,0.8370927318295739,0.48417047184170475,0.006747166000423022
CRIME,2,18,181777,NN,Our Eps-Fair,0.9,,,0.8345864661654135,0.643531202435312,0.0009784490102902055
CRIME,2,18,181777,NN,Fair-adversarial,,,0.01,0.8546365914786967,0.6556316590563167,1.630396110995207
CRIME,2,18,181777,NN,Fair-adversarial,,,0.1,0.8395989974937343,0.6193302891933029,1.6086845499958145
CRIME,2,18,181777,NN,Fair-adversarial,,,0.5,0.5639097744360902,0.07648401826484019,1.729126410005847
CRIME,2,18,181777,NN,Fair-adversarial,,,0.9,0.48370927318295737,0.18333333333333335,1.7046128599904478
CRIME,2,18,181777,NN,Fair-adversarial,,,1.0,0.48120300751879697,0.2,1.8504560729925288
CRIME,2,19,191777,reglog,Unfair,,,,0.8220551378446115,0.6943213854208619,0.0001458830083720386
CRIME,2,19,191777,reglog,Our Eps-Fair,0.0,,,0.6416040100250626,0.007626862666129719,0.004108388995518908
CRIME,2,19,191777,reglog,Our Eps-Fair,0.1,,,0.6992481203007519,0.10551751913008461,0.006862313995952718
CRIME,2,19,191777,reglog,Our Eps-Fair,0.2,,,0.7443609022556391,0.2038109142166734,0.013109980995068327
CRIME,2,19,191777,reglog,Our Eps-Fair,0.3,,,0.7919799498746867,0.3374697946033025,0.0054801360092824325
CRIME,2,19,191777,reglog,Our Eps-Fair,0.4,,,0.7994987468671679,0.41129681836488124,0.006339409010251984
CRIME,2,19,191777,reglog,Our Eps-Fair,0.5,,,0.8070175438596491,0.524869109947644,0.005374287997256033
CRIME,2,19,191777,reglog,Fairlearn,,0.0001,,0.6365914786967418,0.05250704792589611,0.35379508399637416
CRIME,2,19,191777,reglog,Fairlearn,,0.5,,0.6466165413533834,0.022377164720096654,0.41737302399997134
CRIME,2,19,191777,reglog,Fairlearn,,1.0,,0.6416040100250626,0.05122331856625051,0.4306602220021887
CRIME,2,19,191777,reglog,Fairlearn,,2.5,,0.8145363408521303,0.47946033024567053,0.4440344000031473
CRIME,2,19,191777,reglog,Fairlearn,,5.0,,0.8095238095238095,0.6091673378977044,0.33281895000254735
CRIME,2,19,191777,reglog,Fairlearn,,10.0,,0.8170426065162907,0.6441049134111961,0.5424248120107222
CRIME,2,19,191777,RF,Unfair,,,,0.8120300751879699,0.6432490938380991,0.009820418010349385
CRIME,2,19,191777,RF,Our Eps-Fair,0.0,,,0.6466165413533834,0.04737213048731381,0.005984631003229879
CRIME,2,19,191777,RF,Our Eps-Fair,0.1,,,0.6842105263157895,0.04611357229158286,0.004049744005897082
CRIME,2,19,191777,RF,Our Eps-Fair,0.2,,,0.7393483709273183,0.16406564639548932,0.003671548009151593
CRIME,2,19,191777,RF,Our Eps-Fair,0.3,,,0.7568922305764411,0.24622432541280714,0.005510401999345049
CRIME,2,19,191777,RF,Our Eps-Fair,0.4,,,0.7844611528822055,0.40082561417639956,0.007101341994712129
CRIME,2,19,191777,RF,Our Eps-Fair,0.5,,,0.7969924812030075,0.4864075714861056,0.0035970710014225915
CRIME,2,19,191777,RF,Fairlearn,,0.0001,,0.6265664160401002,0.06939689891260575,9.522750607007765
CRIME,2,19,191777,RF,Fairlearn,,0.5,,0.5639097744360902,0.13532017720499395,8.03516108400072
CRIME,2,19,191777,RF,Fairlearn,,1.0,,0.6290726817042607,0.056886830447039904,8.84861977500259
CRIME,2,19,191777,RF,Fairlearn,,2.5,,0.7944862155388471,0.5204893274265002,8.061118044002797
CRIME,2,19,191777,RF,Fairlearn,,5.0,,0.7944862155388471,0.500402738622634,8.81400396800018
CRIME,2,19,191777,RF,Fairlearn,,10.0,,0.7869674185463659,0.48512384212645987,9.40665271099715
CRIME,2,19,191777,GBM,Unfair,,,,0.8095238095238095,0.6878020539669755,0.0010780290031107143
CRIME,2,19,191777,GBM,Our Eps-Fair,0.0,,,0.6466165413533834,0.04737213048731381,0.0055934039992280304
CRIME,2,19,191777,GBM,Our Eps-Fair,0.1,,,0.7117794486215538,0.09942609746274667,0.007423718008794822
CRIME,2,19,191777,GBM,Our Eps-Fair,0.2,,,0.7418546365914787,0.1985753121224325,0.007533534997492097
CRIME,2,19,191777,GBM,Our Eps-Fair,0.3,,,0.7719298245614035,0.2876812323801853,0.006502218006062321
CRIME,2,19,191777,GBM,Our Eps-Fair,0.4,,,0.7819548872180451,0.37721506242448655,0.008466778002912179
CRIME,2,19,191777,GBM,Our Eps-Fair,0.5,,,0.8045112781954887,0.5113018525976641,0.007396753004286438
CRIME,2,19,191777,GBM,Fairlearn,,0.0001,,0.6516290726817042,0.042035843737414424,1.6352303879975807
CRIME,2,19,191777,GBM,Fairlearn,,0.5,,0.6641604010025063,0.025045308095046293,1.7321636380074779
CRIME,2,19,191777,GBM,Fairlearn,,1.0,,0.6641604010025063,0.014574103906564662,1.797804545989493
CRIME,2,19,191777,GBM,Fairlearn,,2.5,,0.7944862155388471,0.540148006443818,1.953562159993453
CRIME,2,19,191777,GBM,Fairlearn,,5.0,,0.8120300751879699,0.634061619009263,1.9175970110081835
CRIME,2,19,191777,GBM,Fairlearn,,10.0,,0.8170426065162907,0.6532923882400322,1.698075249005342
CRIME,2,19,191777,NN,Unfair,,,,0.8070175438596491,0.6663310511478051,
CRIME,2,19,191777,NN,Our Eps-Fair,0.01,,,0.6516290726817042,0.03818465565847762,0.011040212004445493
CRIME,2,19,191777,NN,Our Eps-Fair,0.1,,,0.6716791979949874,0.011175996778091002,0.0072978640091605484
CRIME,2,19,191777,NN,Our Eps-Fair,0.3,,,0.7593984962406015,0.2933447442609747,0.00622031900275033
CRIME,2,19,191777,NN,Our Eps-Fair,0.5,,,0.8020050125313283,0.5265807490938381,0.008139708996168338
CRIME,2,19,191777,NN,Our Eps-Fair,0.9,,,0.8070175438596491,0.6663310511478051,0.001114061989937909
CRIME,2,19,191777,NN,Fair-adversarial,,,0.01,0.8095238095238095,0.6991290777285541,1.7396346519963117
CRIME,2,19,191777,NN,Fair-adversarial,,,0.1,0.8195488721804511,0.5610904148207813,1.748191089995089
CRIME,2,19,191777,NN,Fair-adversarial,,,0.5,0.5939849624060151,0.1064991945227548,1.7026294780080207
CRIME,2,19,191777,NN,Fair-adversarial,,,0.9,0.7944862155388471,0.5292488924687877,1.678544893002254
CRIME,2,19,191777,NN,Fair-adversarial,,,1.0,0.5238095238095238,0.2443364881192106,1.6843781289935578
CRIME,2,20,201777,reglog,Unfair,,,,0.8621553884711779,0.6407407407407408,0.0001423619978595525
CRIME,2,20,201777,reglog,Our Eps-Fair,0.0,,,0.6741854636591479,0.04444444444444451,0.0072358000034000725
CRIME,2,20,201777,reglog,Our Eps-Fair,0.1,,,0.7167919799498746,0.06137566137566142,0.005983300987281837
CRIME,2,20,201777,reglog,Our Eps-Fair,0.2,,,0.7644110275689223,0.16455026455026456,0.00712153100175783
CRIME,2,20,201777,reglog,Our Eps-Fair,0.3,,,0.7769423558897243,0.2317460317460318,0.007396243992843665
CRIME,2,20,201777,reglog,Our Eps-Fair,0.4,,,0.8095238095238095,0.3264550264550265,0.005697995991795324
CRIME,2,20,201777,reglog,Our Eps-Fair,0.5,,,0.8270676691729323,0.4211640211640212,0.005052278997027315
CRIME,2,20,201777,reglog,Fairlearn,,0.0001,,0.7243107769423559,0.06190476190476191,0.7310074349952629
CRIME,2,20,201777,reglog,Fairlearn,,0.5,,0.7192982456140351,0.05185185185185187,0.6945221049973043
CRIME,2,20,201777,reglog,Fairlearn,,1.0,,0.7192982456140351,0.05238095238095242,0.7678486350050662
CRIME,2,20,201777,reglog,Fairlearn,,2.5,,0.8295739348370927,0.4248677248677249,0.8225510899937944
CRIME,2,20,201777,reglog,Fairlearn,,5.0,,0.8295739348370927,0.4248677248677249,0.707956305006519
CRIME,2,20,201777,reglog,Fairlearn,,10.0,,0.8671679197994987,0.6201058201058202,0.6544371229974786
CRIME,2,20,201777,RF,Unfair,,,,0.8471177944862155,0.61005291005291,0.01610086500295438
CRIME,2,20,201777,RF,Our Eps-Fair,0.0,,,0.6340852130325815,0.11587301587301585,0.014926035000826232
CRIME,2,20,201777,RF,Our Eps-Fair,0.1,,,0.6791979949874687,0.02645502645502651,0.014781766003579833
CRIME,2,20,201777,RF,Our Eps-Fair,0.2,,,0.7268170426065163,0.08624338624338629,0.016113997000502422
CRIME,2,20,201777,RF,Our Eps-Fair,0.3,,,0.7919799498746867,0.23809523809523814,0.004656264994991943
CRIME,2,20,201777,RF,Our Eps-Fair,0.4,,,0.8145363408521303,0.32275132275132273,0.007858078999561258
CRIME,2,20,201777,RF,Our Eps-Fair,0.5,,,0.8320802005012531,0.39788359788359795,0.004874937003478408
CRIME,2,20,201777,RF,Fairlearn,,0.0001,,0.6390977443609023,0.045502645502645545,9.897275179988355
CRIME,2,20,201777,RF,Fairlearn,,0.5,,0.6516290726817042,0.001058201058201036,9.650168556006975
CRIME,2,20,201777,RF,Fairlearn,,1.0,,0.6716791979949874,0.03703703703703709,7.262254889996257
CRIME,2,20,201777,RF,Fairlearn,,2.5,,0.8220551378446115,0.44603174603174606,7.514996363999671
CRIME,2,20,201777,RF,Fairlearn,,5.0,,0.8145363408521303,0.44074074074074077,8.288338279002346
CRIME,2,20,201777,RF,Fairlearn,,10.0,,0.8270676691729323,0.4248677248677249,8.416802619001828
CRIME,2,20,201777,GBM,Unfair,,,,0.8370927318295739,0.6412698412698413,0.0010458159958943725
CRIME,2,20,201777,GBM,Our Eps-Fair,0.0,,,0.6215538847117794,0.12275132275132278,0.0063380409992532805
CRIME,2,20,201777,GBM,Our Eps-Fair,0.1,,,0.656641604010025,0.039682539682539764,0.005528681009309366
CRIME,2,20,201777,GBM,Our Eps-Fair,0.2,,,0.6992481203007519,0.06137566137566136,0.007623965997481719
CRIME,2,20,201777,GBM,Our Eps-Fair,0.3,,,0.7543859649122807,0.23068783068783066,0.007470587996067479
CRIME,2,20,201777,GBM,Our Eps-Fair,0.4,,,0.7919799498746867,0.3253968253968254,0.009489384989137761
CRIME,2,20,201777,GBM,Our Eps-Fair,0.5,,,0.8145363408521303,0.41111111111111115,0.01170286200067494
CRIME,2,20,201777,GBM,Fairlearn,,0.0001,,0.6917293233082706,0.005291005291005346,1.0983235140010947
CRIME,2,20,201777,GBM,Fairlearn,,0.5,,0.681704260651629,0.040740740740740744,0.9115792920056265
CRIME,2,20,201777,GBM,Fairlearn,,1.0,,0.7017543859649122,0.022222222222222254,1.1765919370081974
CRIME,2,20,201777,GBM,Fairlearn,,2.5,,0.8245614035087719,0.5433862433862434,1.0116302399983397
CRIME,2,20,201777,GBM,Fairlearn,,5.0,,0.8320802005012531,0.5481481481481482,1.1840205699991202
CRIME,2,20,201777,GBM,Fairlearn,,10.0,,0.8220551378446115,0.517989417989418,1.023918959996081
CRIME,2,20,201777,NN,Unfair,,,,0.8596491228070176,0.5984126984126984,
CRIME,2,20,201777,NN,Our Eps-Fair,0.01,,,0.6967418546365914,0.06137566137566142,0.00835979200201109
CRIME,2,20,201777,NN,Our Eps-Fair,0.1,,,0.7343358395989975,0.13544973544973543,0.005680100992321968
CRIME,2,20,201777,NN,Our Eps-Fair,0.3,,,0.7794486215538847,0.28835978835978837,0.005722116999095306
CRIME,2,20,201777,NN,Our Eps-Fair,0.5,,,0.8170426065162907,0.40264550264550264,0.008792007007286884
CRIME,2,20,201777,NN,Our Eps-Fair,0.9,,,0.8596491228070176,0.5984126984126984,0.0010058710031444207
CRIME,2,20,201777,NN,Fair-adversarial,,,0.01,0.8521303258145363,0.6603174603174603,1.872708880007849
CRIME,2,20,201777,NN,Fair-adversarial,,,0.1,0.849624060150376,0.5756613756613758,1.8046842760086292
CRIME,2,20,201777,NN,Fair-adversarial,,,0.5,0.5939849624060151,0.06772486772486774,1.6765796380059328
CRIME,2,20,201777,NN,Fair-adversarial,,,0.9,0.5288220551378446,0.16772486772486772,1.7002853739977581
CRIME,2,20,201777,NN,Fair-adversarial,,,1.0,0.49874686716791977,0.2502645502645503,1.7244801389897475
CRIME,2,21,211777,reglog,Unfair,,,,0.8571428571428571,0.7197567472483288,0.0002625979977892712
CRIME,2,21,211777,reglog,Our Eps-Fair,0.0,,,0.6917293233082706,0.07717243805598839,0.010969056995236315
CRIME,2,21,211777,reglog,Our Eps-Fair,0.1,,,0.7142857142857143,0.1526863346233101,0.009636482995119877
CRIME,2,21,211777,reglog,Our Eps-Fair,0.2,,,0.7343358395989975,0.20281952053073327,0.013570335009717382
CRIME,2,21,211777,reglog,Our Eps-Fair,0.3,,,0.7568922305764411,0.27833341709805504,0.01676960798795335
CRIME,2,21,211777,reglog,Our Eps-Fair,0.4,,,0.7919799498746867,0.3585465145499322,0.018534795992309228
CRIME,2,21,211777,reglog,Our Eps-Fair,0.5,,,0.8020050125313283,0.4687138764637885,0.015922496997518465
CRIME,2,21,211777,reglog,Fairlearn,,0.0001,,0.6691729323308271,0.05179172739608995,0.3751888030092232
CRIME,2,21,211777,reglog,Fairlearn,,0.5,,0.6716791979949874,0.04671558526411024,0.40188135000062175
CRIME,2,21,211777,reglog,Fairlearn,,1.0,,0.6691729323308271,0.041388148967181015,0.4028359649964841
CRIME,2,21,211777,reglog,Fairlearn,,2.5,,0.8145363408521303,0.47353872443081874,0.43516073501086794
CRIME,2,21,211777,reglog,Fairlearn,,5.0,,0.8145363408521303,0.4636377343318088,0.31912341200222727
CRIME,2,21,211777,reglog,Fairlearn,,10.0,,0.8320802005012531,0.5791325325425944,0.4546724859974347
CRIME,2,21,211777,RF,Unfair,,,,0.8471177944862155,0.669497914258431,0.008114220996503718
CRIME,2,21,211777,RF,Our Eps-Fair,0.0,,,0.6716791979949874,0.02246569834648443,0.0065114530007122084
CRIME,2,21,211777,RF,Our Eps-Fair,0.1,,,0.6967418546365914,0.1077549379303413,0.006585938011994585
CRIME,2,21,211777,RF,Our Eps-Fair,0.2,,,0.7443609022556391,0.22312408905865205,0.0066744460054906085
CRIME,2,21,211777,RF,Our Eps-Fair,0.3,,,0.7869674185463659,0.32821530884052874,0.008426091997534968
CRIME,2,21,211777,RF,Our Eps-Fair,0.4,,,0.8070175438596491,0.40855405337488065,0.009811155003262684
CRIME,2,21,211777,RF,Our Eps-Fair,0.5,,,0.8220551378446115,0.48889279790923257,0.007260169993969612
CRIME,2,21,211777,RF,Fairlearn,,0.0001,,0.6766917293233082,0.0790571442931095,6.151640441996278
CRIME,2,21,211777,RF,Fairlearn,,0.5,,0.6766917293233082,0.07830326179826108,6.789020487005473
CRIME,2,21,211777,RF,Fairlearn,,1.0,,0.6666666666666666,0.10938835000251296,6.775385521003045
CRIME,2,21,211777,RF,Fairlearn,,2.5,,0.8270676691729323,0.5496808564105141,7.567094869998982
CRIME,2,21,211777,RF,Fairlearn,,5.0,,0.8295739348370927,0.5644066944765542,6.815153121002368
CRIME,2,21,211777,RF,Fairlearn,,10.0,,0.8295739348370927,0.5246770869980399,7.9379646449961
CRIME,2,21,211777,GBM,Unfair,,,,0.8395989974937343,0.644368497763482,0.0010156640055356547
CRIME,2,21,211777,GBM,Our Eps-Fair,0.0,,,0.6842105263157895,0.06156707041262505,0.006898927997099236
CRIME,2,21,211777,GBM,Our Eps-Fair,0.1,,,0.6992481203007519,0.10179926622103835,0.004776046989718452
CRIME,2,21,211777,GBM,Our Eps-Fair,0.2,,,0.7418546365914787,0.20714178016786455,0.00850885099498555
CRIME,2,21,211777,GBM,Our Eps-Fair,0.3,,,0.7644110275689223,0.27275468663617636,0.008891638004570268
CRIME,2,21,211777,GBM,Our Eps-Fair,0.4,,,0.7944862155388471,0.3530934311705282,0.00857242000347469
CRIME,2,21,211777,GBM,Our Eps-Fair,0.5,,,0.8345864661654135,0.45361109715032416,0.0076024859881727025
CRIME,2,21,211777,GBM,Fairlearn,,0.0001,,0.631578947368421,0.06294918831984725,1.545361160999164
CRIME,2,21,211777,GBM,Fairlearn,,0.5,,0.6766917293233082,0.003040659395888823,1.364604315996985
CRIME,2,21,211777,GBM,Fairlearn,,1.0,,0.6491228070175439,0.013067296577373488,1.774256504009827
CRIME,2,21,211777,GBM,Fairlearn,,2.5,,0.8195488721804511,0.5442277730311103,2.1016954530059593
CRIME,2,21,211777,GBM,Fairlearn,,5.0,,0.8370927318295739,0.5593305523445746,1.4813193489972036
CRIME,2,21,211777,GBM,Fairlearn,,10.0,,0.8370927318295739,0.619239081268533,1.654207741987193
CRIME,2,21,211777,NN,Unfair,,,,0.8370927318295739,0.6697492084233805,
CRIME,2,21,211777,NN,Our Eps-Fair,0.01,,,0.6716791979949874,0.05661657536312009,0.0075339030008763075
CRIME,2,21,211777,NN,Our Eps-Fair,0.1,,,0.6942355889724311,0.11207719756747253,0.007813528995029628
CRIME,2,21,211777,NN,Our Eps-Fair,0.3,,,0.7568922305764411,0.2684324269990451,0.006459816999267787
CRIME,2,21,211777,NN,Our Eps-Fair,0.5,,,0.7994987468671679,0.4339347640347791,0.006443721009418368
