Dataset,K,Repetition,Seed,Model,Method,Epsilon,FairlearnTolerance,AdversarialWeight,Accuracy,Unfairness,RuntimeSeconds
DRUG,2,4,40777,NN,Fair-adversarial,,,0.5,0.8143236074270557,0.3132913189121672,3.2753136999999697
DRUG,2,4,40777,NN,Fair-adversarial,,,0.9,0.7108753315649867,0.028615227388860576,3.4855248000003485
DRUG,2,4,40777,NN,Fair-adversarial,,,1.0,0.8090185676392573,0.25007097030602393,3.554892000000109
DRUG,2,5,50777,reglog,Unfair,,,,0.8275862068965517,0.3786123885766196,0.0003816999997070525
DRUG,2,5,50777,reglog,Our Eps-Fair,0.0,,,0.76657824933687,0.05356838698688471,0.03689570000005915
DRUG,2,5,50777,reglog,Our Eps-Fair,0.1,,,0.7984084880636605,0.0681314937830012,0.02404870000009396
DRUG,2,5,50777,reglog,Our Eps-Fair,0.2,,,0.8090185676392573,0.21123601884971327,0.026395400000183145
DRUG,2,5,50777,reglog,Our Eps-Fair,0.3,,,0.8249336870026526,0.3630556974961677,0.054097400000500784
DRUG,2,5,50777,reglog,Our Eps-Fair,0.4,,,0.8275862068965517,0.3786123885766196,0.00518019999981334
DRUG,2,5,50777,reglog,Our Eps-Fair,0.5,,,0.8275862068965517,0.3786123885766196,0.004149000000325032
DRUG,2,5,50777,reglog,Fairlearn,,0.0001,,0.7745358090185677,0.00877192982456143,0.6768218999995952
DRUG,2,5,50777,reglog,Fairlearn,,0.5,,0.7798408488063661,0.020467836257309968,0.6797609999994165
DRUG,2,5,50777,reglog,Fairlearn,,1.0,,0.7771883289124668,0.0146198830409357,0.7806578999998237
DRUG,2,5,50777,reglog,Fairlearn,,2.5,,0.7824933687002652,0.0253222051893488,0.6269248999997217
DRUG,2,5,50777,reglog,Fairlearn,,5.0,,0.8090185676392573,0.25503889172770117,0.6400623999998061
DRUG,2,5,50777,reglog,Fairlearn,,10.0,,0.8063660477453581,0.23948220064724918,1.2067476000001989
DRUG,2,5,50777,RF,Unfair,,,,0.8222811671087533,0.37463805143927786,0.026365699999587378
DRUG,2,5,50777,RF,Our Eps-Fair,0.0,,,0.7453580901856764,0.030176574121387634,0.012064300000020012
DRUG,2,5,50777,RF,Our Eps-Fair,0.1,,,0.7745358090185677,0.07397944699937548,0.029728800000157207
DRUG,2,5,50777,RF,Our Eps-Fair,0.2,,,0.8169761273209549,0.23550786350990743,0.014755600000171398
DRUG,2,5,50777,RF,Our Eps-Fair,0.3,,,0.8222811671087533,0.37463805143927786,0.002305799999703595
DRUG,2,5,50777,RF,Our Eps-Fair,0.4,,,0.8222811671087533,0.37463805143927786,0.002331900000172027
DRUG,2,5,50777,RF,Our Eps-Fair,0.5,,,0.8222811671087533,0.37463805143927786,0.002828199999385106
DRUG,2,5,50777,RF,Fairlearn,,0.0001,,0.7984084880636605,0.11667518310338959,14.434317100000044
DRUG,2,5,50777,RF,Fairlearn,,0.5,,0.7612732095490716,0.025095100210072108,13.69988419999936
DRUG,2,5,50777,RF,Fairlearn,,1.0,,0.76657824933687,0.09228978595355702,11.97830200000044
DRUG,2,5,50777,RF,Fairlearn,,2.5,,0.8169761273209549,0.2636404928178051,12.331168599999728
DRUG,2,5,50777,RF,Fairlearn,,5.0,,0.8275862068965517,0.3201328564128769,17.03857070000049
DRUG,2,5,50777,RF,Fairlearn,,10.0,,0.8169761273209549,0.3221200249815478,23.905862399999933
DRUG,2,5,50777,GBM,Unfair,,,,0.8222811671087533,0.3649293135752002,0.003816000000369968
DRUG,2,5,50777,GBM,Our Eps-Fair,0.0,,,0.753315649867374,0.0146198830409357,0.03931890000058047
DRUG,2,5,50777,GBM,Our Eps-Fair,0.1,,,0.8037135278514589,0.12263668880940215,0.030859999999847787
DRUG,2,5,50777,GBM,Our Eps-Fair,0.2,,,0.8169761273209549,0.22679270993016526,0.02799440000035247
DRUG,2,5,50777,GBM,Our Eps-Fair,0.3,,,0.8222811671087533,0.3649293135752002,0.002894600000217906
DRUG,2,5,50777,GBM,Our Eps-Fair,0.4,,,0.8222811671087533,0.3649293135752002,0.002228800000011688
DRUG,2,5,50777,GBM,Our Eps-Fair,0.5,,,0.8222811671087533,0.3649293135752002,0.0021821999998792307
DRUG,2,5,50777,GBM,Fairlearn,,0.0001,,0.7745358090185677,0.0505876341338784,1.3379798999994819
DRUG,2,5,50777,GBM,Fairlearn,,0.5,,0.7771883289124668,0.04473968091750413,1.3145315000001574
DRUG,2,5,50777,GBM,Fairlearn,,1.0,,0.76657824933687,0.033043774484755595,1.136604599999373
DRUG,2,5,50777,GBM,Fairlearn,,2.5,,0.7904509283819628,0.10310566059160847,1.2231937999995353
DRUG,2,5,50777,GBM,Fairlearn,,5.0,,0.8275862068965517,0.26960199852381767,1.5397894000007
DRUG,2,5,50777,GBM,Fairlearn,,10.0,,0.8249336870026526,0.28615227388860504,2.052253599999858
DRUG,2,5,50777,NN,Unfair,,,,0.8222811671087533,0.3572077442797934,
DRUG,2,5,50777,NN,Our Eps-Fair,0.01,,,0.7427055702917772,0.09351047521716915,0.02280759999939619
DRUG,2,5,50777,NN,Our Eps-Fair,0.1,,,0.7984084880636605,0.08854255379549197,0.018978299999616866
DRUG,2,5,50777,NN,Our Eps-Fair,0.3,,,0.8222811671087533,0.3572077442797934,0.0025209999994331156
DRUG,2,5,50777,NN,Our Eps-Fair,0.5,,,0.8222811671087533,0.3572077442797934,0.0024873000002116896
DRUG,2,5,50777,NN,Our Eps-Fair,0.9,,,0.8222811671087533,0.3572077442797934,0.002793599999677099
DRUG,2,5,50777,NN,Fair-adversarial,,,0.01,0.8249336870026526,0.3523533753477545,3.074126200000137
DRUG,2,5,50777,NN,Fair-adversarial,,,0.1,0.8328912466843501,0.25790609209106913,3.1061453000002075
DRUG,2,5,50777,NN,Fair-adversarial,,,0.5,0.8116710875331565,0.2240390620564356,3.06109749999996
DRUG,2,5,50777,NN,Fair-adversarial,,,0.9,0.8275862068965517,0.2686084142394822,3.133313499999531
DRUG,2,5,50777,NN,Fair-adversarial,,,1.0,0.7029177718832891,0.07278714585817297,3.5984670999996524
DRUG,2,6,60777,reglog,Unfair,,,,0.7824933687002652,0.4143506678033532,0.00025439999990339857
DRUG,2,6,60777,reglog,Our Eps-Fair,0.0,,,0.7347480106100795,0.012929809605001452,0.015469500000108383
DRUG,2,6,60777,reglog,Our Eps-Fair,0.1,,,0.76657824933687,0.11122477976697925,0.015580600000248523
DRUG,2,6,60777,reglog,Our Eps-Fair,0.2,,,0.7824933687002652,0.2343279340721796,0.024404699999649893
DRUG,2,6,60777,reglog,Our Eps-Fair,0.3,,,0.7904509283819628,0.3387325944870702,0.016553899999962596
DRUG,2,6,60777,reglog,Our Eps-Fair,0.4,,,0.7824933687002652,0.4143506678033532,0.0022364000005836715
DRUG,2,6,60777,reglog,Our Eps-Fair,0.5,,,0.7824933687002652,0.4143506678033532,0.0022410000001400476
DRUG,2,6,60777,reglog,Fairlearn,,0.0001,,0.7559681697612732,0.05450412048877529,0.5943248000003223
DRUG,2,6,60777,reglog,Fairlearn,,0.5,,0.7480106100795756,0.02614379084967322,0.6668512999995073
DRUG,2,6,60777,reglog,Fairlearn,,1.0,,0.7506631299734748,0.030974708724069377,0.6432339000002685
DRUG,2,6,60777,reglog,Fairlearn,,2.5,,0.7639257294429708,0.1063938618925831,0.5845438000005743
DRUG,2,6,60777,reglog,Fairlearn,,5.0,,0.7851458885941645,0.2958795112247798,0.6643573000001197
DRUG,2,6,60777,reglog,Fairlearn,,10.0,,0.7824933687002652,0.2910485933503837,0.9649255000003905
DRUG,2,6,60777,RF,Unfair,,,,0.7984084880636605,0.285791418016482,0.0297418000000107
DRUG,2,6,60777,RF,Our Eps-Fair,0.0,,,0.7480106100795756,0.03603296391020183,0.016954000000623637
DRUG,2,6,60777,RF,Our Eps-Fair,0.1,,,0.7771883289124668,0.04589371980676327,0.014719699999659497
DRUG,2,6,60777,RF,Our Eps-Fair,0.2,,,0.7904509283819628,0.16311452117078717,0.019116399999802525
DRUG,2,6,60777,RF,Our Eps-Fair,0.3,,,0.7984084880636605,0.285791418016482,0.003716100000019651
DRUG,2,6,60777,RF,Our Eps-Fair,0.4,,,0.7984084880636605,0.285791418016482,0.0025168000001940527
DRUG,2,6,60777,RF,Our Eps-Fair,0.5,,,0.7984084880636605,0.285791418016482,0.0023142999998526648
DRUG,2,6,60777,RF,Fairlearn,,0.0001,,0.7400530503978779,0.015032679738562094,14.630158899999515
DRUG,2,6,60777,RF,Fairlearn,,0.5,,0.7453580901856764,0.017135549872122846,14.624748199999885
DRUG,2,6,60777,RF,Fairlearn,,1.0,,0.7188328912466844,8.525149190108383e-05,14.69368509999913
DRUG,2,6,60777,RF,Fairlearn,,2.5,,0.8090185676392573,0.2515487354362035,20.21936160000041
DRUG,2,6,60777,RF,Fairlearn,,5.0,,0.8063660477453581,0.25743108837737994,17.855630899999596
DRUG,2,6,60777,RF,Fairlearn,,10.0,,0.8116710875331565,0.2788576300085252,20.174423999999817
DRUG,2,6,60777,GBM,Unfair,,,,0.8090185676392573,0.3275930662119921,0.0024927000004026922
DRUG,2,6,60777,GBM,Our Eps-Fair,0.0,,,0.7506631299734748,0.013753907360045448,0.028719899999487097
DRUG,2,6,60777,GBM,Our Eps-Fair,0.1,,,0.7692307692307693,0.10323955669224216,0.02441330000056041
DRUG,2,6,60777,GBM,Our Eps-Fair,0.2,,,0.7904509283819628,0.24671781756180733,0.0314340999993874
DRUG,2,6,60777,GBM,Our Eps-Fair,0.3,,,0.8090185676392573,0.3275930662119921,0.0031526999991910998
DRUG,2,6,60777,GBM,Our Eps-Fair,0.4,,,0.8090185676392573,0.3275930662119921,0.003939799999898241
DRUG,2,6,60777,GBM,Our Eps-Fair,0.5,,,0.8090185676392573,0.3275930662119921,0.0026395999993837904
DRUG,2,6,60777,GBM,Fairlearn,,0.0001,,0.7427055702917772,0.0059960215970447095,1.4692471999996997
DRUG,2,6,60777,GBM,Fairlearn,,0.5,,0.7480106100795756,0.014379084967320321,1.60071329999937
DRUG,2,6,60777,GBM,Fairlearn,,1.0,,0.7586206896551724,0.06038647342995174,1.9165327999999135
DRUG,2,6,60777,GBM,Fairlearn,,2.5,,0.8037135278514589,0.27297527706734864,1.3918509999994058
DRUG,2,6,60777,GBM,Fairlearn,,5.0,,0.7984084880636605,0.27192384200056835,1.912350499999775
DRUG,2,6,60777,GBM,Fairlearn,,10.0,,0.7984084880636605,0.27402671213412905,2.704076900000473
DRUG,2,6,60777,NN,Unfair,,,,0.7904509283819628,0.3656152315998863,
DRUG,2,6,60777,NN,Our Eps-Fair,0.01,,,0.7400530503978779,0.012929809605001452,0.019231599999329774
DRUG,2,6,60777,NN,Our Eps-Fair,0.1,,,0.7586206896551724,0.10429099175902246,0.016535999999177875
DRUG,2,6,60777,NN,Our Eps-Fair,0.3,,,0.7798408488063661,0.3131003125888036,0.01829849999921862
DRUG,2,6,60777,NN,Our Eps-Fair,0.5,,,0.7904509283819628,0.3656152315998863,0.0023047000004225993
DRUG,2,6,60777,NN,Our Eps-Fair,0.9,,,0.7904509283819628,0.3656152315998863,0.0022945000000618165
DRUG,2,6,60777,NN,Fair-adversarial,,,0.01,0.7877984084880637,0.4025859619210003,3.764355400000568
DRUG,2,6,60777,NN,Fair-adversarial,,,0.1,0.7904509283819628,0.2830633702756465,3.731731099999706
DRUG,2,6,60777,NN,Fair-adversarial,,,0.5,0.7931034482758621,0.2395851094060813,3.5992185999994035
DRUG,2,6,60777,NN,Fair-adversarial,,,0.9,0.7931034482758621,0.21710713270815574,3.7094010999999227
DRUG,2,6,60777,NN,Fair-adversarial,,,1.0,0.6763925729442971,0.04739982949701621,3.768028299999969
DRUG,2,7,70777,reglog,Unfair,,,,0.8037135278514589,0.31902571963890314,0.00043449999975564424
DRUG,2,7,70777,reglog,Our Eps-Fair,0.0,,,0.7586206896551724,0.053681939476523055,0.014836100000138686
DRUG,2,7,70777,reglog,Our Eps-Fair,0.1,,,0.7692307692307693,0.011866235167206085,0.018520499999794993
DRUG,2,7,70777,reglog,Our Eps-Fair,0.2,,,0.7745358090185677,0.03193663771078181,0.022721000000274216
DRUG,2,7,70777,reglog,Our Eps-Fair,0.3,,,0.7957559681697612,0.21983761993981715,0.015129600000364007
DRUG,2,7,70777,reglog,Our Eps-Fair,0.4,,,0.8037135278514589,0.31902571963890314,0.003274300000157382
DRUG,2,7,70777,reglog,Our Eps-Fair,0.5,,,0.8037135278514589,0.31902571963890314,0.0024623999997857027
DRUG,2,7,70777,reglog,Fairlearn,,0.0001,,0.7559681697612732,0.03911883268040656,0.672728399999869
DRUG,2,7,70777,reglog,Fairlearn,,0.5,,0.7639257294429708,0.011866235167206085,0.8426276000000144
DRUG,2,7,70777,reglog,Fairlearn,,1.0,,0.7586206896551724,0.022568557315619187,0.94492530000025
DRUG,2,7,70777,reglog,Fairlearn,,2.5,,0.7692307692307693,0.011866235167206085,0.719163099999605
DRUG,2,7,70777,reglog,Fairlearn,,5.0,,0.7957559681697612,0.26463407710214043,0.6650446000003285
DRUG,2,7,70777,reglog,Fairlearn,,10.0,,0.7984084880636605,0.27048203031851475,1.3749548999994659
DRUG,2,7,70777,RF,Unfair,,,,0.8169761273209549,0.28879236927269636,0.016093500000351924
DRUG,2,7,70777,RF,Our Eps-Fair,0.0,,,0.7586206896551724,0.05566910804519393,0.013539599999603524
DRUG,2,7,70777,RF,Our Eps-Fair,0.1,,,0.7824933687002652,0.03579742235848521,0.033463700000538665
DRUG,2,7,70777,RF,Our Eps-Fair,0.2,,,0.7824933687002652,0.1739340260035202,0.02599999999983993
DRUG,2,7,70777,RF,Our Eps-Fair,0.3,,,0.8169761273209549,0.28879236927269636,0.0022811999997429666
DRUG,2,7,70777,RF,Our Eps-Fair,0.4,,,0.8169761273209549,0.28879236927269636,0.0021965000005366164
DRUG,2,7,70777,RF,Our Eps-Fair,0.5,,,0.8169761273209549,0.28879236927269636,0.0027281000002403744
DRUG,2,7,70777,RF,Fairlearn,,0.0001,,0.7718832891246684,0.012973371941179868,7.920432400000209
DRUG,2,7,70777,RF,Fairlearn,,0.5,,0.7586206896551724,0.01882132515755408,8.180758399999831
DRUG,2,7,70777,RF,Fairlearn,,1.0,,0.7612732095490716,0.011979787656844376,8.353473300000587
DRUG,2,7,70777,RF,Fairlearn,,2.5,,0.7824933687002652,0.09603701811162207,6.640451100000064
DRUG,2,7,70777,RF,Fairlearn,,5.0,,0.8116710875331565,0.22159768352921144,6.3405225000005885
DRUG,2,7,70777,RF,Fairlearn,,10.0,,0.8196286472148541,0.2692613410549027,9.481752400000005
DRUG,2,7,70777,GBM,Unfair,,,,0.8143236074270557,0.28493158462499296,0.00341630000002624
DRUG,2,7,70777,GBM,Our Eps-Fair,0.0,,,0.7639257294429708,0.03327087946403229,0.028248200000234647
DRUG,2,7,70777,GBM,Our Eps-Fair,0.1,,,0.7824933687002652,0.07761312666780218,0.037634000000252854
DRUG,2,7,70777,GBM,Our Eps-Fair,0.2,,,0.8010610079575596,0.1700732413558168,0.03874959999939165
DRUG,2,7,70777,GBM,Our Eps-Fair,0.3,,,0.8090185676392573,0.2752228467609153,0.03192940000008093
DRUG,2,7,70777,GBM,Our Eps-Fair,0.4,,,0.8143236074270557,0.28493158462499296,0.0023163000005297363
DRUG,2,7,70777,GBM,Our Eps-Fair,0.5,,,0.8143236074270557,0.28493158462499296,0.002758900000117137
DRUG,2,7,70777,GBM,Fairlearn,,0.0001,,0.7559681697612732,0.07122579912564586,1.2656906000001982
DRUG,2,7,70777,GBM,Fairlearn,,0.5,,0.7506631299734748,0.04982115482881966,1.1871221999999761
DRUG,2,7,70777,GBM,Fairlearn,,1.0,,0.7506631299734748,0.0036904559132459047,1.1904105000003256
DRUG,2,7,70777,GBM,Fairlearn,,2.5,,0.7851458885941645,0.053341282007608015,1.4175782000002073
DRUG,2,7,70777,GBM,Fairlearn,,5.0,,0.8143236074270557,0.28493158462499296,1.132064100000207
DRUG,2,7,70777,GBM,Fairlearn,,10.0,,0.8169761273209549,0.25966615568046336,1.926854800000001
DRUG,2,7,70777,NN,Unfair,,,,0.7931034482758621,0.3317152103559871,
DRUG,2,7,70777,NN,Our Eps-Fair,0.01,,,0.7400530503978779,0.08391528984272983,0.01283289999992121
DRUG,2,7,70777,NN,Our Eps-Fair,0.1,,,0.76657824933687,0.017714188383580354,0.025591499999791267
DRUG,2,7,70777,NN,Our Eps-Fair,0.3,,,0.7957559681697612,0.20814171350706862,0.009582599999703234
DRUG,2,7,70777,NN,Our Eps-Fair,0.5,,,0.7931034482758621,0.3317152103559871,0.0022379000001819804
DRUG,2,7,70777,NN,Our Eps-Fair,0.9,,,0.7931034482758621,0.3317152103559871,0.0022666000004392117
DRUG,2,7,70777,NN,Fair-adversarial,,,0.01,0.7984084880636605,0.35113268608414244,3.2109914999991815
DRUG,2,7,70777,NN,Fair-adversarial,,,0.1,0.7931034482758621,0.19258502242661674,3.3656907999993564
DRUG,2,7,70777,NN,Fair-adversarial,,,0.5,0.7904509283819628,0.11281439845568614,3.641690800000106
DRUG,2,7,70777,NN,Fair-adversarial,,,0.9,0.7692307692307693,0.01408050871515365,3.8869787999992695
DRUG,2,7,70777,NN,Fair-adversarial,,,1.0,0.7931034482758621,0.1293646738204735,3.914337700000033
DRUG,2,8,80777,reglog,Unfair,,,,0.8328912466843501,0.4124794186112531,0.00046460000066872453
DRUG,2,8,80777,reglog,Our Eps-Fair,0.0,,,0.8037135278514589,0.03381025378981434,0.038263200000073994
DRUG,2,8,80777,reglog,Our Eps-Fair,0.1,,,0.8169761273209549,0.18474990064157154,0.018930100000034145
DRUG,2,8,80777,reglog,Our Eps-Fair,0.2,,,0.8222811671087533,0.2392550956679726,0.022585499999877356
DRUG,2,8,80777,reglog,Our Eps-Fair,0.3,,,0.8381962864721485,0.37937886788167835,0.03437800000028801
DRUG,2,8,80777,reglog,Our Eps-Fair,0.4,,,0.8328912466843501,0.4124794186112531,0.0024304999997184495
DRUG,2,8,80777,reglog,Our Eps-Fair,0.5,,,0.8328912466843501,0.4124794186112531,0.002917400000114867
DRUG,2,8,80777,reglog,Fairlearn,,0.0001,,0.8010610079575596,0.02796230057344007,0.8441631000005145
DRUG,2,8,80777,reglog,Fairlearn,,0.5,,0.7745358090185677,0.01626639414069153,0.8465556000001015
DRUG,2,8,80777,reglog,Fairlearn,,1.0,,0.7957559681697612,0.004570487707942994,0.6200254999994286
DRUG,2,8,80777,reglog,Fairlearn,,2.5,,0.8037135278514589,0.0328166695054789,0.8382458000005499
DRUG,2,8,80777,reglog,Fairlearn,,5.0,,0.8249336870026526,0.25580537103275997,0.9357361000002129
DRUG,2,8,80777,reglog,Fairlearn,,10.0,,0.8381962864721485,0.37937886788167835,1.3037947000002532
DRUG,2,8,80777,RF,Unfair,,,,0.830238726790451,0.3093169817748255,0.015303700000004028
DRUG,2,8,80777,RF,Our Eps-Fair,0.0,,,0.7984084880636605,0.04649974450689831,0.012752800000271236
DRUG,2,8,80777,RF,Our Eps-Fair,0.1,,,0.8063660477453581,0.1526429341963323,0.010816500000146334
DRUG,2,8,80777,RF,Our Eps-Fair,0.2,,,0.8196286472148541,0.23638789530460452,0.026292000000466942
DRUG,2,8,80777,RF,Our Eps-Fair,0.3,,,0.830238726790451,0.3093169817748255,0.0036857000004602014
DRUG,2,8,80777,RF,Our Eps-Fair,0.4,,,0.830238726790451,0.3093169817748255,0.004397099999550846
DRUG,2,8,80777,RF,Our Eps-Fair,0.5,,,0.830238726790451,0.3093169817748255,0.0036963000002288027
DRUG,2,8,80777,RF,Fairlearn,,0.0001,,0.7877984084880637,0.005450519502640083,9.75150290000056
DRUG,2,8,80777,RF,Fairlearn,,0.5,,0.7771883289124668,0.04825980809629249,8.361085900000035
DRUG,2,8,80777,RF,Fairlearn,,1.0,,0.7771883289124668,0.015159257366717749,9.496043600000121
DRUG,2,8,80777,RF,Fairlearn,,2.5,,0.8169761273209549,0.19247146993697845,10.208737299999484
DRUG,2,8,80777,RF,Fairlearn,,5.0,,0.8328912466843501,0.28305796854596044,8.612383600000612
DRUG,2,8,80777,RF,Fairlearn,,10.0,,0.830238726790451,0.27621643104525073,14.280658700000458
DRUG,2,8,80777,GBM,Unfair,,,,0.830238726790451,0.33844319536705847,0.0028702999998131418
DRUG,2,8,80777,GBM,Our Eps-Fair,0.0,,,0.7771883289124668,0.012405609492988134,0.024852300000020477
DRUG,2,8,80777,GBM,Our Eps-Fair,0.1,,,0.8169761273209549,0.12527678419349347,0.03153110000039305
DRUG,2,8,80777,GBM,Our Eps-Fair,0.2,,,0.8408488063660478,0.26054618747516045,0.02599869999994553
DRUG,2,8,80777,GBM,Our Eps-Fair,0.3,,,0.830238726790451,0.33844319536705847,0.0034783999999490334
DRUG,2,8,80777,GBM,Our Eps-Fair,0.4,,,0.830238726790451,0.33844319536705847,0.0033892999999807216
DRUG,2,8,80777,GBM,Our Eps-Fair,0.5,,,0.830238726790451,0.33844319536705847,0.003237500000068394
DRUG,2,8,80777,GBM,Fairlearn,,0.0001,,0.7824933687002652,0.011412025208652699,1.2964214999992691
DRUG,2,8,80777,GBM,Fairlearn,,0.5,,0.7798408488063661,0.006131834440470163,1.0561450999994122
DRUG,2,8,80777,GBM,Fairlearn,,1.0,,0.7771883289124668,0.001703287344575033,1.1421587000004365
DRUG,2,8,80777,GBM,Fairlearn,,2.5,,0.8090185676392573,0.14381422812695172,1.5192858000000342
DRUG,2,8,80777,GBM,Fairlearn,,5.0,,0.830238726790451,0.2381479588939988,1.0455950999994457
DRUG,2,8,80777,GBM,Fairlearn,,10.0,,0.830238726790451,0.26054618747516045,2.1691993000004004
DRUG,2,8,80777,NN,Unfair,,,,0.830238726790451,0.3949355589621303,
DRUG,2,8,80777,NN,Our Eps-Fair,0.01,,,0.8010610079575596,0.048373360585930836,0.030244499999753316
DRUG,2,8,80777,NN,Our Eps-Fair,0.1,,,0.8275862068965517,0.16907965707148137,0.016503799999554758
DRUG,2,8,80777,NN,Our Eps-Fair,0.3,,,0.8328912466843501,0.389087605745756,0.03388859999995475
DRUG,2,8,80777,NN,Our Eps-Fair,0.5,,,0.830238726790451,0.3949355589621303,0.002271600000312901
DRUG,2,8,80777,NN,Our Eps-Fair,0.9,,,0.830238726790451,0.3949355589621303,0.004181899999821326
DRUG,2,8,80777,NN,Fair-adversarial,,,0.01,0.8355437665782494,0.45043433827286666,3.4656119999999646
DRUG,2,8,80777,NN,Fair-adversarial,,,0.1,0.8143236074270557,0.21001532958610125,3.437251500000457
DRUG,2,8,80777,NN,Fair-adversarial,,,0.5,0.8249336870026526,0.2169704195764492,3.3482051000000865
DRUG,2,8,80777,NN,Fair-adversarial,,,0.9,0.7586206896551724,0.16777380344064047,3.8438587000000553
DRUG,2,8,80777,NN,Fair-adversarial,,,1.0,0.7771883289124668,0.09075682734343954,3.639114900000095
DRUG,2,9,90777,reglog,Unfair,,,,0.8541114058355438,0.3580562659846548,0.000514600000315113
DRUG,2,9,90777,reglog,Our Eps-Fair,0.0,,,0.7798408488063661,0.03370275646490484,0.042102499999600695
DRUG,2,9,90777,reglog,Our Eps-Fair,0.1,,,0.8169761273209549,0.15996021597044613,0.0533054000006814
DRUG,2,9,90777,reglog,Our Eps-Fair,0.2,,,0.8488063660477454,0.3034384768400114,0.03975620000073832
DRUG,2,9,90777,reglog,Our Eps-Fair,0.3,,,0.8541114058355438,0.3580562659846548,0.003600699999878998
DRUG,2,9,90777,reglog,Our Eps-Fair,0.4,,,0.8541114058355438,0.3580562659846548,0.002872400000342168
DRUG,2,9,90777,reglog,Our Eps-Fair,0.5,,,0.8541114058355438,0.3580562659846548,0.0029801999999108375
DRUG,2,9,90777,reglog,Fairlearn,,0.0001,,0.7692307692307693,0.011253196930946285,0.6342133999996804
DRUG,2,9,90777,reglog,Fairlearn,,0.5,,0.7718832891246684,0.005370843989769836,0.7184194999999818
DRUG,2,9,90777,reglog,Fairlearn,,1.0,,0.7877984084880637,0.016055697641375377,0.7344386000004306
DRUG,2,9,90777,reglog,Fairlearn,,2.5,,0.7718832891246684,0.006422279056550184,0.7851431999997658
DRUG,2,9,90777,reglog,Fairlearn,,5.0,,0.8567639257294429,0.2761295822676897,0.9568195000001651
DRUG,2,9,90777,reglog,Fairlearn,,10.0,,0.8488063660477454,0.3248650184711566,1.4097549999996772
DRUG,2,9,90777,RF,Unfair,,,,0.843501326259947,0.2981813015061097,0.01983450000079756
DRUG,2,9,90777,RF,Our Eps-Fair,0.0,,,0.7851458885941645,0.014379084967320321,0.024737400000049092
DRUG,2,9,90777,RF,Our Eps-Fair,0.1,,,0.8143236074270557,0.15512929809605008,0.02858990000004269
DRUG,2,9,90777,RF,Our Eps-Fair,0.2,,,0.8381962864721485,0.28851946575731746,0.010688599999411963
DRUG,2,9,90777,RF,Our Eps-Fair,0.3,,,0.843501326259947,0.2981813015061097,0.002583299999969313
DRUG,2,9,90777,RF,Our Eps-Fair,0.4,,,0.843501326259947,0.2981813015061097,0.0029845999997633044
DRUG,2,9,90777,RF,Our Eps-Fair,0.5,,,0.843501326259947,0.2981813015061097,0.002577499999460997
DRUG,2,9,90777,RF,Fairlearn,,0.0001,,0.7692307692307693,0.02512077294685988,8.034787400000823
DRUG,2,9,90777,RF,Fairlearn,,0.5,,0.7824933687002652,0.01079852230747369,7.904992100000527
DRUG,2,9,90777,RF,Fairlearn,,1.0,,0.7904509283819628,0.01983518044899124,7.119756600000073
DRUG,2,9,90777,RF,Fairlearn,,2.5,,0.8169761273209549,0.15365160556976415,6.506667900000139
DRUG,2,9,90777,RF,Fairlearn,,5.0,,0.8541114058355438,0.27465188974140387,6.4244590999996944
DRUG,2,9,90777,RF,Fairlearn,,10.0,,0.8541114058355438,0.27675475987496445,13.022249399999964
DRUG,2,9,90777,GBM,Unfair,,,,0.8541114058355438,0.3282182438192669,0.002390200000263576
DRUG,2,9,90777,GBM,Our Eps-Fair,0.0,,,0.7745358090185677,0.013327649900539917,0.025401200000487734
DRUG,2,9,90777,GBM,Our Eps-Fair,0.1,,,0.8063660477453581,0.13327649900539928,0.01890370000000985
DRUG,2,9,90777,GBM,Our Eps-Fair,0.2,,,0.8408488063660478,0.25805626598465475,0.025252000000364205
DRUG,2,9,90777,GBM,Our Eps-Fair,0.3,,,0.8541114058355438,0.3282182438192669,0.003136100000119768
DRUG,2,9,90777,GBM,Our Eps-Fair,0.4,,,0.8541114058355438,0.3282182438192669,0.003036199999769451
DRUG,2,9,90777,GBM,Our Eps-Fair,0.5,,,0.8541114058355438,0.3282182438192669,0.0034319999995204853
DRUG,2,9,90777,GBM,Fairlearn,,0.0001,,0.7824933687002652,0.02571753339016769,1.0337392000001273
DRUG,2,9,90777,GBM,Fairlearn,,0.5,,0.7745358090185677,0.010173344700198927,1.0415665999998964
DRUG,2,9,90777,GBM,Fairlearn,,1.0,,0.7851458885941645,0.02844558113100315,0.8858243000004222
DRUG,2,9,90777,GBM,Fairlearn,,2.5,,0.8090185676392573,0.15532821824381932,1.244164799999453
DRUG,2,9,90777,GBM,Fairlearn,,5.0,,0.8408488063660478,0.2462915601023018,0.8955697999999757
DRUG,2,9,90777,GBM,Fairlearn,,10.0,,0.8328912466843501,0.2843137254901961,1.6130649000006088
DRUG,2,9,90777,NN,Unfair,,,,0.8514588859416445,0.35763000852514926,
DRUG,2,9,90777,NN,Our Eps-Fair,0.01,,,0.7612732095490716,0.005370843989769836,0.01925180000034743
DRUG,2,9,90777,NN,Our Eps-Fair,0.1,,,0.8222811671087533,0.1685706166524581,0.019824699999844597
DRUG,2,9,90777,NN,Our Eps-Fair,0.3,,,0.8514588859416445,0.35763000852514926,0.00223199999982171
