Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.0,,0.44297082228116713,0.12553227729517968,True,0,Optimization terminated successfully,21.0,0.02376080400426872,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.1,,0.44297082228116713,0.10021007210583091,True,0,Optimization terminated successfully,21.0,0.022906316997250542,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.2,,0.4376657824933687,0.1597399647987282,True,0,Optimization terminated successfully,5.0,0.005873293994227424,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.3,,0.4376657824933687,0.19085334695963208,True,0,Optimization terminated successfully,1.0,0.0012268260034034029,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.4,,0.4376657824933687,0.19085334695963208,True,0,Optimization terminated successfully,1.0,0.0012481450103223324,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.5,,0.4376657824933687,0.19085334695963208,True,0,Optimization terminated successfully,1.0,0.001222801991389133,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,FairProjection,,0.0,0.4562334217506631,0.12331800374723217,True,completed_without_exception,convergence_not_observable,,3.0132192769960966,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,FairProjection,,0.1,0.4482758620689655,0.23133480951569863,True,completed_without_exception,convergence_not_observable,,2.910928700992372,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,FairProjection,,0.2,0.4376657824933687,0.19337988985408505,True,completed_without_exception,convergence_not_observable,,2.8995609910052735,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,FairProjection,,0.5,0.4376657824933687,0.19085334695963208,True,completed_without_exception,convergence_not_observable,,2.9158126110123703,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,FairProjection,,0.75,0.4376657824933687,0.19085334695963208,True,completed_without_exception,convergence_not_observable,,2.912726260983618,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Fair-transport,,0.0,0.4350132625994695,0.11968432407880542,True,completed_without_exception,optimal,,0.06218576800893061,optimal,,,,,,5.294738536498755e-09,0.6286028868626776,CLARABEL,OSQP
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Fair-transport,,0.1,0.44562334217506633,0.11383637086243115,True,completed_without_exception,optimal,,0.05933518600068055,optimal,,,,,,0.10000000702915693,0.6181484267491596,CLARABEL,OSQP
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Fair-transport,,0.2,0.4297082228116711,0.15255776982910352,True,completed_without_exception,optimal,,0.05785980400105473,optimal,,,,,,0.19999999859590628,0.6162438155112914,CLARABEL,OSQP
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Fair-transport,,0.3,0.4323607427055703,0.18599897802759324,True,completed_without_exception,optimal,,0.042624745998182334,optimal,,,,,,0.23438476740867026,0.6162142581907336,CLARABEL,OSQP
DRUG,4,15,150777,RF,"{'n_estimators': np.int64(109), 'min_samples_split': np.int64(10), 'min_samples_leaf': np.int64(2), 'max_depth': np.int64(3)}",paper,Fair-transport,,0.4,0.4376657824933687,0.15085448248452846,True,completed_without_exception,optimal,,0.05860845198913012,optimal,,,,,,0.23438468778641566,0.6162142631894082,CLARABEL,OSQP
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Unfair,,,0.46949602122015915,0.15775279623005733,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.0,,0.4588859416445623,0.1536081303582581,True,0,Optimization terminated successfully,19.0,0.02035627501027193,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.1,,0.46949602122015915,0.22349968773065348,True,0,Optimization terminated successfully,14.0,0.015430933999596164,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.2,,0.47214854111405835,0.15658888321126438,True,0,Optimization terminated successfully,12.0,0.013377167997532524,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.3,,0.46949602122015915,0.15775279623005733,True,0,Optimization terminated successfully,1.0,0.0012330460012890399,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.4,,0.46949602122015915,0.15775279623005733,True,0,Optimization terminated successfully,1.0,0.0012111289979657158,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Our Eps-Fair,0.5,,0.46949602122015915,0.15775279623005733,True,0,Optimization terminated successfully,1.0,0.001208812987897545,completed_without_exception,,,,,,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,FairProjection,,0.0,0.46949602122015915,0.1641401237722137,True,completed_without_exception,convergence_not_observable,,2.921493620000547,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,FairProjection,,0.1,0.46419098143236076,0.22063248736728552,True,completed_without_exception,convergence_not_observable,,2.9214839600026608,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,FairProjection,,0.2,0.46684350132625996,0.2303412252313632,True,completed_without_exception,convergence_not_observable,,2.888296138989972,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,FairProjection,,0.5,0.46949602122015915,0.15775279623005733,True,completed_without_exception,convergence_not_observable,,2.888782114998321,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,FairProjection,,0.75,0.46949602122015915,0.15775279623005733,True,completed_without_exception,convergence_not_observable,,2.9229218370019225,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.0,0.4562334217506631,0.15829217055583944,True,completed_without_exception,optimal,,0.06106919799640309,optimal,,,,,,9.652471322230127e-10,0.524568291165624,CLARABEL,OSQP
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.1,0.4588859416445623,0.2371827627320729,True,completed_without_exception,optimal,,0.05956866500491742,optimal,,,,,,0.10000000631289532,0.5052027023740207,CLARABEL,OSQP
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.2,0.46949602122015915,0.16243683642763865,True,completed_without_exception,optimal,,0.056290115986485034,optimal,,,,,,0.19999999925970835,0.500640626299216,CLARABEL,OSQP
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.3,0.46684350132625996,0.19471413160733547,True,completed_without_exception,optimal,,0.05631628999253735,optimal,,,,,,0.211480535076851,0.5006252056111034,CLARABEL,OSQP
DRUG,4,15,150777,GBM,"{'reg_lambda': 50, 'reg_alpha': 2, 'num_leaves': np.int64(46), 'n_estimators': np.int64(97), 'min_child_samples': np.int64(66), 'max_depth': np.int64(9)}",paper,Fair-transport,,0.4,0.4588859416445623,0.1888661783909612,True,completed_without_exception,optimal,,0.055457430993556045,optimal,,,,,,0.21148053465709793,0.5006252051877162,CLARABEL,OSQP
DRUG,4,16,160777,reglog,{},paper,Unfair,,,0.4588859416445623,0.3911031624368364,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
DRUG,4,16,160777,reglog,{},paper,Our Eps-Fair,0.0,,0.4827586206896552,0.07554079373190259,True,0,Optimization terminated successfully,24.0,0.029555761997471564,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,reglog,{},paper,Our Eps-Fair,0.1,,0.48010610079575594,0.1693919264179867,True,0,Optimization terminated successfully,16.0,0.020076965010957792,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,reglog,{},paper,Our Eps-Fair,0.2,,0.4827586206896552,0.24623857378073016,True,0,Optimization terminated successfully,15.0,0.017510960999061354,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,reglog,{},paper,Our Eps-Fair,0.3,,0.46949602122015915,0.3337307670470675,True,0,Optimization terminated successfully,18.0,0.022209568007383496,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,reglog,{},paper,Our Eps-Fair,0.4,,0.4588859416445623,0.3911031624368364,True,0,Optimization terminated successfully,1.0,0.0013114409957779571,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,reglog,{},paper,Our Eps-Fair,0.5,,0.4588859416445623,0.3911031624368364,True,0,Optimization terminated successfully,1.0,0.001279649994103238,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,reglog,{},paper,FairProjection,,0.0,0.46419098143236076,0.1276329983534889,True,completed_without_exception,convergence_not_observable,,2.9756191299820784,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,reglog,{},paper,FairProjection,,0.1,0.46949602122015915,0.14804405836597967,True,completed_without_exception,convergence_not_observable,,2.9445323279942386,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,reglog,{},paper,FairProjection,,0.2,0.46949602122015915,0.22483392948390396,True,completed_without_exception,convergence_not_observable,,2.940897141015739,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,reglog,{},paper,FairProjection,,0.5,0.4588859416445623,0.3911031624368364,True,completed_without_exception,convergence_not_observable,,2.9342239200050244,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,reglog,{},paper,FairProjection,,0.75,0.4588859416445623,0.3911031624368364,True,completed_without_exception,convergence_not_observable,,2.964180149996537,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,reglog,{},paper,Fair-transport,,0.0,0.47745358090185674,0.11196275478339862,True,completed_without_exception,optimal,,0.062170590012101457,optimal,,,,,,1.4984149476759967e-09,0.5872199294407038,CLARABEL,OSQP
DRUG,4,16,160777,reglog,{},paper,Fair-transport,,0.1,0.47745358090185674,0.18108783285073524,True,completed_without_exception,optimal,,0.060660780014586635,optimal,,,,,,0.10000000262064809,0.5713525863261227,CLARABEL,OSQP
DRUG,4,16,160777,reglog,{},paper,Fair-transport,,0.2,0.4854111405835544,0.24623857378073016,True,completed_without_exception,optimal,,0.053017570986412466,optimal,,,,,,0.20000000040299826,0.5650025278324928,CLARABEL,OSQP
DRUG,4,16,160777,reglog,{},paper,Fair-transport,,0.3,0.46419098143236076,0.3571225799125646,True,completed_without_exception,optimal,,0.05961145799665246,optimal,,,,,,0.30000000378876746,0.5621668828553897,CLARABEL,OSQP
DRUG,4,16,160777,reglog,{},paper,Fair-transport,,0.4,0.4562334217506631,0.40566626923295296,True,completed_without_exception,optimal,,0.05914424698858056,optimal,,,,,,0.3555840621730959,0.5617196337171657,CLARABEL,OSQP
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,Unfair,,,0.4854111405835544,0.26664963379322093,True,not_applicable,not applicable,0.0,0.0,not_applicable,,,,,,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.0,,0.46684350132625996,0.060438312610003986,True,0,Optimization terminated successfully,16.0,0.01788963699073065,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.1,,0.4827586206896552,0.17214557429171634,True,0,Optimization terminated successfully,17.0,0.019083093997323886,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.2,,0.493368700265252,0.24623857378073016,True,0,Optimization terminated successfully,11.0,0.012469455992686562,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.3,,0.4854111405835544,0.26664963379322093,True,0,Optimization terminated successfully,1.0,0.001246045998414047,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.4,,0.4854111405835544,0.26664963379322093,True,0,Optimization terminated successfully,1.0,0.001281460004975088,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,Our Eps-Fair,0.5,,0.4854111405835544,0.26664963379322093,True,0,Optimization terminated successfully,1.0,0.0011849559959955513,completed_without_exception,,,,,,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.0,0.4827586206896552,0.09524215068415373,True,completed_without_exception,convergence_not_observable,,2.992194456004654,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.1,0.47480106100795755,0.2012150116391302,True,completed_without_exception,convergence_not_observable,,3.0704073470114963,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.2,0.4880636604774536,0.24138420484869133,True,completed_without_exception,convergence_not_observable,,2.9304595489957137,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,RF,"{'n_estimators': np.int64(108), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.5,0.4854111405835544,0.26664963379322093,True,completed_without_exception,convergence_not_observable,,2.961095438004122,convergence_not_observable,,2.0,500.0,cross-entropy,tf,,,,
